geneNcbiID,geneDSI,geneDPI,diseaseName,score,gene_index,disease_index
5654,0.47,0.913,Colorectal Cancer,0.5,2776,7
554,0.526,0.87,Breast Cancer,0.5,2777,1
56666,0.7,0.391,Breast Cancer,0.5,2778,1
2548,0.475,0.87,Duchenne Muscular Dystrophy,0.5,2779,9
3123,0.375,0.957,Hypothyroidism,0.5,49,18
207,0.283,0.957,Colorectal Cancer,0.5,23,7
4887,0.625,0.826,Huntington Disease,0.5,1686,6
4680,0.5,0.87,Parkinson Disease,0.5,2578,4
105,0.682,0.652,Parkinson Disease,0.5,2780,4
9168,0.6,0.696,Schizophrenias,0.5,2515,14
63876,0.713,0.565,Schizophrenias,0.5,2781,14
6389,0.486,0.87,Schizophrenias,0.5,2782,14
83999,0.689,0.565,Schizophrenias,0.5,2783,14
8443,0.627,0.696,Schizophrenias,0.5,2784,14
84539,0.693,0.478,Schizophrenias,0.5,2180,14
4308,0.536,0.87,Schizophrenias,0.5,2785,14
51473,0.523,0.913,Schizophrenias,0.5,2786,14
51734,0.717,0.391,Schizophrenias,0.5,2787,14
5348,0.659,0.522,Schizophrenias,0.5,2788,14
55300,0.816,0.174,Schizophrenias,0.5,2789,14
223117,0.624,0.652,Schizophrenias,0.5,2790,14
23395,0.574,0.87,Schizophrenias,0.5,2560,14
2676,0.659,0.565,Schizophrenias,0.5,2791,14
2873,0.733,0.478,Schizophrenias,0.5,2792,14
3029,0.637,0.739,Schizophrenias,0.5,2793,14
3137,0.848,0.13,Schizophrenias,0.5,2794,14
321,0.609,0.609,Schizophrenias,0.5,2795,14
100137049,0.793,0.261,Schizophrenias,0.5,2796,14
100302690,0.896,0.087,Schizophrenias,0.5,2797,14
1111,0.474,0.913,Schizophrenias,0.5,522,14
11167,0.51,0.957,Schizophrenias,0.5,2798,14
1133,0.774,0.478,Schizophrenias,0.5,2799,14
114781,0.689,0.609,Schizophrenias,0.5,2800,14
140902,0.848,0.174,Schizophrenias,0.5,2801,14
2688,0.313,0.957,Sickle Cell Anemia,0.5,104,17
79080,0.831,0.391,Schizophrenias,0.5,2802,14
3269,0.575,0.913,Colorectal Cancer,0.5,1630,7
4300,0.598,0.739,Bipolar Disorder,0.5,2803,16
9197,0.529,0.783,Colorectal Cancer,0.5,2804,7
6191,0.615,0.696,Breast Cancer,0.5,2805,1
201163,0.491,0.913,Colorectal Cancer,0.5,1636,7
5290,0.275,0.957,Colorectal Cancer,0.5,18,7
80832,0.804,0.348,Schizophrenias,0.5,2806,14
10395,0.523,0.826,Colorectal Cancer,0.5,1500,7
7097,0.363,0.913,Colorectal Cancer,0.5,738,7
4893,0.35,0.87,Colorectal Cancer,0.5,95,7
6622,0.317,0.957,Parkinson Disease,0.5,4,4
6622,0.317,0.957,Parkinson Disease,0.5,4,4
1630,0.448,0.913,Colorectal Cancer,0.5,606,7
27030,0.6,0.609,Colorectal Cancer,0.5,1038,7
701,0.472,0.87,Colorectal Cancer,0.5,1257,7
6622,0.317,0.957,Parkinson Disease,0.5,4,4
2261,0.349,0.913,Colorectal Cancer,0.5,731,7
6790,0.417,0.913,Colorectal Cancer,0.5,219,7
100287722,0.631,0.652,Rheumatoid arthritis,0.45,2807,10
9091,0.595,0.609,Epilepsies,0.45,2808,13
1591,0.459,0.87,Colorectal Cancer,0.45,544,7
4535,0.476,0.913,Alzheimer Disease,0.45,749,2
7515,0.418,0.913,Lung Cancer,0.45,355,19
723961,0.664,0.609,Type 2 Diabetes,0.45,1783,0
7515,0.418,0.913,Lung Cancer,0.45,355,19
7515,0.418,0.913,Lung Cancer,0.45,355,19
7515,0.418,0.913,Lung Cancer,0.45,355,19
81037,0.568,0.913,Lung Cancer,0.45,2809,19
5592,0.503,0.913,Schizophrenias,0.45,2810,14
81037,0.568,0.913,Lung Cancer,0.45,2809,19
83986,0.774,0.391,Type 2 Diabetes,0.45,2811,0
23338,0.758,0.522,Type 2 Diabetes,0.45,2812,0
7515,0.418,0.913,Colorectal Cancer,0.45,355,7
81037,0.568,0.913,Lung Cancer,0.45,2809,19
6344,0.647,0.435,Type 2 Diabetes,0.45,2813,0
26053,0.532,0.957,Type 2 Diabetes,0.45,1267,0
81037,0.568,0.913,Lung Cancer,0.45,2809,19
673,0.29,0.957,Type 2 Diabetes,0.45,24,0
2876,0.423,0.913,Lung Cancer,0.45,262,19
2876,0.423,0.913,Lung Cancer,0.45,262,19
7161,0.451,0.87,Colorectal Cancer,0.45,557,7
3516,0.522,0.826,Type 2 Diabetes,0.45,1812,0
2876,0.423,0.913,Lung Cancer,0.45,262,19
4026,0.539,0.783,Schizophrenias,0.45,2814,14
2876,0.423,0.913,Lung Cancer,0.45,262,19
25913,0.509,0.826,Lung Cancer,0.45,1483,19
1827,0.541,0.87,Rheumatoid arthritis,0.45,645,10
3613,0.67,0.391,Bipolar Disorder,0.45,472,16
25913,0.509,0.826,Lung Cancer,0.45,1483,19
5649,0.45,0.957,Manic Disorders,0.45,205,22
25913,0.509,0.826,Lung Cancer,0.45,1483,19
4312,0.368,0.913,Lung Cancer,0.45,509,19
23635,0.633,0.478,Bipolar Disorder,0.45,2815,16
27185,0.54,0.87,Manic Disorders,0.45,63,22
10320,0.479,0.87,Colorectal Cancer,0.45,915,7
2074,0.469,0.913,Colorectal Cancer,0.45,1318,7
100507118,0.804,0.391,Breast Cancer,0.45,2816,1
27185,0.54,0.87,Bipolar Disorder,0.45,63,16
5649,0.45,0.957,Bipolar Disorder,0.45,205,16
84196,0.59,0.87,Type 2 Diabetes,0.45,2817,0
4312,0.368,0.913,Lung Cancer,0.45,509,19
6789,0.555,0.696,Bipolar Disorder,0.45,2818,16
961,0.461,0.87,Bipolar Disorder,0.45,2819,16
26122,0.774,0.522,Type 2 Diabetes,0.45,2820,0
5649,0.45,0.957,Bipolar Disorder,0.45,205,16
23228,0.654,0.652,Schizophrenias,0.45,2821,14
3613,0.67,0.391,Manic Disorders,0.45,472,22
10014,0.532,0.87,Bipolar Disorder,0.45,2822,16
57519,0.722,0.522,Bipolar Disorder,0.45,2823,16
4312,0.368,0.913,Lung Cancer,0.45,509,19
25913,0.509,0.826,Lung Cancer,0.45,1483,19
11132,0.582,0.696,Type 2 Diabetes,0.45,216,0
3613,0.67,0.391,Bipolar Disorder,0.45,472,16
407035,0.434,0.913,Colorectal Cancer,0.45,609,7
4312,0.368,0.913,Lung Cancer,0.45,509,19
11278,0.593,0.87,Schizophrenias,0.45,2824,14
4915,0.444,0.957,Bipolar Disorder,0.45,394,16
4292,0.382,0.913,Lung Cancer,0.45,36,19
7161,0.451,0.87,Lung Cancer,0.45,557,19
1143,0.618,0.565,Lung Cancer,0.45,2774,19
4152,0.599,0.696,Lung Cancer,0.45,2825,19
811,0.399,0.913,Lung Cancer,0.45,1087,19
6196,0.564,0.783,Bipolar Disorder,0.45,2826,16
6733,0.639,0.739,Bipolar Disorder,0.45,2827,16
1129,0.595,0.826,Bipolar Disorder,0.45,1096,16
5588,0.481,0.913,Type 1 Diabetes,0.45,1201,3
2952,0.389,0.957,Colorectal Cancer,0.45,332,7
8313,0.488,0.87,Lung Cancer,0.45,258,19
157,0.59,0.826,Manic Disorders,0.45,1089,22
3084,0.432,0.913,Bipolar Disorder,0.45,319,16
4292,0.382,0.913,Lung Cancer,0.45,36,19
811,0.399,0.913,Lung Cancer,0.45,1087,19
4292,0.382,0.913,Lung Cancer,0.45,36,19
120,0.603,0.783,Bipolar Disorder,0.45,2828,16
1910,0.448,0.913,Type 2 Diabetes,0.45,1392,0
157,0.59,0.826,Bipolar Disorder,0.45,1089,16
1143,0.618,0.565,Lung Cancer,0.45,2774,19
4152,0.599,0.696,Lung Cancer,0.45,2825,19
2876,0.423,0.913,Colorectal Cancer,0.45,262,7
6285,0.393,0.957,Bipolar Disorder,0.45,243,16
2318,0.512,0.826,Cardiovascular Diseases,0.45,2829,12
2067,0.421,0.913,Colorectal Cancer,0.45,518,7
406943,0.534,0.826,Colorectal Cancer,0.45,1199,7
157,0.59,0.826,Bipolar Disorder,0.45,1089,16
4152,0.599,0.696,Lung Cancer,0.45,2825,19
4170,0.409,0.957,Lung Cancer,0.45,854,19
5893,0.59,0.696,Lung Cancer,0.45,2340,19
811,0.399,0.913,Lung Cancer,0.45,1087,19
8313,0.488,0.87,Lung Cancer,0.45,258,19
5893,0.59,0.696,Lung Cancer,0.45,2340,19
7161,0.451,0.87,Lung Cancer,0.45,557,19
54877,0.816,0.348,Bipolar Disorder,0.45,2830,16
9640,0.676,0.565,Bipolar Disorder,0.45,2831,16
4915,0.444,0.957,Bipolar Disorder,0.45,394,16
4170,0.409,0.957,Lung Cancer,0.45,854,19
811,0.399,0.913,Lung Cancer,0.45,1087,19
4915,0.444,0.957,Manic Disorders,0.45,394,22
3084,0.432,0.913,Bipolar Disorder,0.45,319,16
374879,0.555,0.87,Sickle Cell Anemia,0.45,2832,17
1956,0.265,0.957,Colorectal Cancer,0.45,26,7
2572,0.498,0.87,Manic Disorders,0.45,77,22
5893,0.59,0.696,Lung Cancer,0.45,2340,19
7161,0.451,0.87,Lung Cancer,0.45,557,19
8313,0.488,0.87,Lung Cancer,0.45,258,19
1143,0.618,0.565,Lung Cancer,0.45,2774,19
4152,0.599,0.696,Lung Cancer,0.45,2825,19
60529,0.519,0.826,Colorectal Cancer,0.45,578,7
4292,0.382,0.913,Lung Cancer,0.45,36,19
5893,0.59,0.696,Lung Cancer,0.45,2340,19
1129,0.595,0.826,Manic Disorders,0.45,1096,22
3084,0.432,0.913,Manic Disorders,0.45,319,22
100506742,0.595,0.87,Type 1 Diabetes,0.45,2833,3
22866,0.596,0.609,Type 2 Diabetes,0.45,2834,0
1143,0.618,0.565,Lung Cancer,0.45,2774,19
4170,0.409,0.957,Lung Cancer,0.45,854,19
4170,0.409,0.957,Lung Cancer,0.45,854,19
8313,0.488,0.87,Lung Cancer,0.45,258,19
1129,0.595,0.826,Bipolar Disorder,0.45,1096,16
2870,0.654,0.652,Rheumatoid arthritis,0.45,1275,10
25913,0.509,0.826,Colorectal Cancer,0.45,1483,7
29072,0.419,0.913,Colorectal Cancer,0.45,390,7
7161,0.451,0.87,Lung Cancer,0.45,557,19
2572,0.498,0.87,Bipolar Disorder,0.45,77,16
2572,0.498,0.87,Bipolar Disorder,0.45,77,16
2558,0.598,0.478,Bipolar Disorder,0.45,1282,16
2643,0.492,0.913,Bipolar Disorder,0.45,1688,16
3597,0.584,0.826,Type 2 Diabetes,0.45,2835,0
1108,0.525,0.826,Lung Cancer,0.45,1622,19
1543,0.399,0.957,Lung Cancer,0.45,214,19
164592,0.783,0.174,Lung Cancer,0.45,2836,19
1857,0.522,0.783,Lung Cancer,0.45,2248,19
23054,0.589,0.826,Lung Cancer,0.45,1111,19
400931,0.738,0.261,Lung Cancer,0.45,2837,19
4436,0.39,0.957,Lung Cancer,0.45,50,19
51750,0.487,0.87,Lung Cancer,0.45,2838,19
64127,0.41,0.87,Lung Cancer,0.45,780,19
6817,0.531,0.826,Lung Cancer,0.45,524,19
8635,0.593,0.783,Lung Cancer,0.45,2839,19
10,0.439,0.957,Lung Cancer,0.45,716,19
1436,0.335,0.957,Lung Cancer,0.45,184,19
1636,0.306,0.957,Lung Cancer,0.45,41,19
196264,0.722,0.478,Lung Cancer,0.45,2840,19
2952,0.389,0.957,Lung Cancer,0.45,332,19
6474,0.594,0.696,Lung Cancer,0.45,2841,19
747,0.654,0.478,Lung Cancer,0.45,2842,19
8635,0.593,0.783,Lung Cancer,0.45,2839,19
10,0.439,0.957,Lung Cancer,0.45,716,19
1080,0.381,0.913,Lung Cancer,0.45,7,19
1436,0.335,0.957,Lung Cancer,0.45,184,19
1543,0.399,0.957,Lung Cancer,0.45,214,19
1591,0.459,0.87,Lung Cancer,0.45,544,19
253260,0.524,0.739,Lung Cancer,0.45,2296,19
406927,0.581,0.696,Lung Cancer,0.45,2165,19
406968,0.57,0.826,Lung Cancer,0.45,2611,19
4153,0.385,0.913,Lung Cancer,0.45,592,19
51750,0.487,0.87,Lung Cancer,0.45,2838,19
7850,0.362,0.913,Lung Cancer,0.45,2843,19
8626,0.399,0.87,Lung Cancer,0.45,1168,19
8635,0.593,0.783,Lung Cancer,0.45,2839,19
8930,0.591,0.783,Lung Cancer,0.45,1236,19
10617,0.609,0.783,Epilepsies,0.45,2844,13
1729,0.539,0.87,Epilepsies,0.45,2845,13
5893,0.59,0.696,Colorectal Cancer,0.45,2340,7
9956,0.617,0.565,Colorectal Cancer,0.45,2846,7
207,0.283,0.957,Bipolar Disorder,0.45,23,16
23345,0.479,0.913,Bipolar Disorder,0.45,308,16
23522,0.502,0.826,Bipolar Disorder,0.45,1340,16
23774,0.609,0.783,Bipolar Disorder,0.45,311,16
4153,0.385,0.913,Bipolar Disorder,0.45,592,16
553,0.643,0.696,Bipolar Disorder,0.45,1289,16
6570,0.635,0.522,Bipolar Disorder,0.45,490,16
6755,0.525,0.783,Bipolar Disorder,0.45,1341,16
4855,0.499,0.913,Type 1 Diabetes,0.45,291,3
1108,0.525,0.826,Colorectal Cancer,0.45,1622,7
23405,0.396,0.913,Colorectal Cancer,0.45,840,7
25805,0.589,0.739,Colorectal Cancer,0.45,1281,7
5893,0.59,0.696,Colorectal Cancer,0.45,2340,7
6786,0.465,0.913,Colorectal Cancer,0.45,1509,7
8405,0.519,0.826,Colorectal Cancer,0.45,1510,7
9592,0.614,0.739,Colorectal Cancer,0.45,1744,7
8563,0.664,0.565,Breast Cancer,0.45,2847,1
5663,0.438,0.957,PPND,0.45,22,21
10,0.439,0.957,Lung Cancer,0.45,716,19
164592,0.783,0.174,Lung Cancer,0.45,2836,19
4153,0.385,0.913,Lung Cancer,0.45,592,19
57113,0.738,0.435,Lung Cancer,0.45,2254,19
6662,0.4,0.913,Lung Cancer,0.45,2848,19
7223,0.622,0.565,Lung Cancer,0.45,2849,19
8635,0.593,0.783,Lung Cancer,0.45,2839,19
23522,0.502,0.826,Manic Disorders,0.45,1340,22
3358,0.506,0.826,Manic Disorders,0.45,242,22
196264,0.722,0.478,Lung Cancer,0.45,2840,19
4353,0.358,0.957,Lung Cancer,0.45,237,19
57113,0.738,0.435,Lung Cancer,0.45,2254,19
5965,0.562,0.783,Lung Cancer,0.45,1143,19
6474,0.594,0.696,Lung Cancer,0.45,2841,19
8930,0.591,0.783,Lung Cancer,0.45,1236,19
9956,0.617,0.565,Lung Cancer,0.45,2846,19
1108,0.525,0.826,Lung Cancer,0.45,1622,19
1312,0.381,0.957,Lung Cancer,0.45,59,19
164592,0.783,0.174,Lung Cancer,0.45,2836,19
3418,0.42,0.87,Lung Cancer,0.45,1807,19
406927,0.581,0.696,Lung Cancer,0.45,2165,19
4353,0.358,0.957,Lung Cancer,0.45,237,19
60529,0.519,0.826,Lung Cancer,0.45,578,19
8626,0.399,0.87,Lung Cancer,0.45,1168,19
22803,0.689,0.391,Lung Cancer,0.45,2850,19
2952,0.389,0.957,Lung Cancer,0.45,332,19
4353,0.358,0.957,Lung Cancer,0.45,237,19
57113,0.738,0.435,Lung Cancer,0.45,2254,19
6474,0.594,0.696,Lung Cancer,0.45,2841,19
3358,0.506,0.826,Bipolar Disorder,0.45,242,16
2556,0.583,0.739,Bipolar Disorder,0.45,1277,16
553,0.643,0.696,Bipolar Disorder,0.45,1289,16
6347,0.308,0.957,Bipolar Disorder,0.45,358,16
6570,0.635,0.522,Bipolar Disorder,0.45,490,16
84152,0.562,0.913,Bipolar Disorder,0.45,715,16
5787,0.639,0.609,Colorectal Cancer,0.45,2851,7
55135,0.564,0.826,Colorectal Cancer,0.45,1536,7
10036,0.568,0.783,Systemic lupus erythematosus,0.45,2852,15
2006,0.386,0.87,Systemic lupus erythematosus,0.45,2853,15
6136,0.722,0.609,Systemic lupus erythematosus,0.45,2854,15
6633,0.765,0.391,Systemic lupus erythematosus,0.45,2855,15
1312,0.381,0.957,Lung Cancer,0.45,59,19
1436,0.335,0.957,Lung Cancer,0.45,184,19
1636,0.306,0.957,Lung Cancer,0.45,41,19
1857,0.522,0.783,Lung Cancer,0.45,2248,19
2146,0.361,0.913,Lung Cancer,0.45,410,19
22803,0.689,0.391,Lung Cancer,0.45,2850,19
253260,0.524,0.739,Lung Cancer,0.45,2296,19
3418,0.42,0.87,Lung Cancer,0.45,1807,19
4353,0.358,0.957,Lung Cancer,0.45,237,19
60529,0.519,0.826,Lung Cancer,0.45,578,19
64127,0.41,0.87,Lung Cancer,0.45,780,19
6648,0.353,1.0,Lung Cancer,0.45,250,19
7850,0.362,0.913,Lung Cancer,0.45,2843,19
8626,0.399,0.87,Lung Cancer,0.45,1168,19
23774,0.609,0.783,Manic Disorders,0.45,311,22
2904,0.423,0.957,Manic Disorders,0.45,69,22
4153,0.385,0.913,Manic Disorders,0.45,592,22
7059,0.686,0.696,Breast Cancer,0.45,2856,1
23054,0.589,0.826,Colorectal Cancer,0.45,1111,7
23533,0.629,0.783,Colorectal Cancer,0.45,2857,7
197131,0.573,0.783,Cardiovascular Diseases,0.45,2858,12
2155,0.444,0.913,Colorectal Cancer,0.45,966,7
2879,0.458,0.913,Colorectal Cancer,0.45,455,7
2903,0.476,0.957,Colorectal Cancer,0.45,244,7
5293,0.458,0.913,Colorectal Cancer,0.45,1465,7
5295,0.434,0.913,Colorectal Cancer,0.45,572,7
6929,0.48,0.913,Colorectal Cancer,0.45,772,7
8929,0.526,0.783,Colorectal Cancer,0.45,2004,7
9312,0.758,0.348,Colorectal Cancer,0.45,2859,7
4514,0.511,0.826,Epilepsies,0.45,2860,13
4577,0.615,0.565,Epilepsies,0.45,2861,13
4552,0.468,0.913,Cardiovascular Diseases,0.45,1159,12
2146,0.361,0.913,Colorectal Cancer,0.45,410,7
3077,0.42,0.913,Colorectal Cancer,0.45,397,7
3569,0.233,0.957,Colorectal Cancer,0.45,62,7
4771,0.443,0.957,Colorectal Cancer,0.45,721,7
4916,0.454,0.87,Colorectal Cancer,0.45,1074,7
55135,0.564,0.826,Colorectal Cancer,0.45,1536,7
5783,0.526,0.913,Colorectal Cancer,0.45,1238,7
5879,0.412,0.957,Colorectal Cancer,0.45,727,7
2904,0.423,0.957,Bipolar Disorder,0.45,69,16
4688,0.538,0.783,Alzheimer Disease,0.45,1541,2
162514,0.586,0.783,Colorectal Cancer,0.45,2862,7
7296,0.528,0.87,Amyotrophic Lateral Sclerosis (ALS),0.45,1915,8
842,0.456,0.913,Type 2 Diabetes,0.45,1095,0
1312,0.381,0.957,Lung Cancer,0.45,59,19
1436,0.335,0.957,Lung Cancer,0.45,184,19
1636,0.306,0.957,Lung Cancer,0.45,41,19
22803,0.689,0.391,Lung Cancer,0.45,2850,19
2952,0.389,0.957,Lung Cancer,0.45,332,19
406927,0.581,0.696,Lung Cancer,0.45,2165,19
406968,0.57,0.826,Lung Cancer,0.45,2611,19
4153,0.385,0.913,Lung Cancer,0.45,592,19
1080,0.381,0.913,Lung Cancer,0.45,7,19
1543,0.399,0.957,Lung Cancer,0.45,214,19
2146,0.361,0.913,Lung Cancer,0.45,410,19
22803,0.689,0.391,Lung Cancer,0.45,2850,19
4436,0.39,0.957,Lung Cancer,0.45,50,19
5965,0.562,0.783,Lung Cancer,0.45,1143,19
6648,0.353,1.0,Lung Cancer,0.45,250,19
8930,0.591,0.783,Lung Cancer,0.45,1236,19
1857,0.522,0.783,Lung Cancer,0.45,2248,19
5965,0.562,0.783,Lung Cancer,0.45,1143,19
7223,0.622,0.565,Lung Cancer,0.45,2849,19
9956,0.617,0.565,Lung Cancer,0.45,2846,19
2558,0.598,0.478,Bipolar Disorder,0.45,1282,16
84152,0.562,0.913,Bipolar Disorder,0.45,715,16
5901,0.541,0.87,Type 1 Diabetes,0.45,2863,3
1822,0.538,0.913,Schizophrenias,0.45,2864,14
55737,0.599,0.783,Schizophrenias,0.45,128,14
11063,0.667,0.435,Lung Cancer,0.45,2865,19
196264,0.722,0.478,Lung Cancer,0.45,2840,19
2952,0.389,0.957,Lung Cancer,0.45,332,19
400931,0.738,0.261,Lung Cancer,0.45,2837,19
406968,0.57,0.826,Lung Cancer,0.45,2611,19
4436,0.39,0.957,Lung Cancer,0.45,50,19
9956,0.617,0.565,Lung Cancer,0.45,2846,19
4684,0.384,0.957,Manic Disorders,0.45,462,22
553,0.643,0.696,Manic Disorders,0.45,1289,22
6948,0.504,0.87,Parkinson Disease,0.45,1991,4
54464,0.733,0.609,Alzheimer Disease,0.45,2866,2
1644,0.484,0.957,Bipolar Disorder,0.45,238,16
23345,0.479,0.913,Bipolar Disorder,0.45,308,16
23522,0.502,0.826,Bipolar Disorder,0.45,1340,16
2556,0.583,0.739,Bipolar Disorder,0.45,1277,16
4153,0.385,0.913,Bipolar Disorder,0.45,592,16
5601,0.513,0.913,Type 2 Diabetes,0.45,1978,0
1080,0.381,0.913,Lung Cancer,0.45,7,19
11063,0.667,0.435,Lung Cancer,0.45,2865,19
1591,0.459,0.87,Lung Cancer,0.45,544,19
2146,0.361,0.913,Lung Cancer,0.45,410,19
4792,0.436,0.913,Lung Cancer,0.45,895,19
6662,0.4,0.913,Lung Cancer,0.45,2848,19
747,0.654,0.478,Lung Cancer,0.45,2842,19
8626,0.399,0.87,Lung Cancer,0.45,1168,19
1591,0.459,0.87,Lung Cancer,0.45,544,19
400931,0.738,0.261,Lung Cancer,0.45,2837,19
4153,0.385,0.913,Lung Cancer,0.45,592,19
4792,0.436,0.913,Lung Cancer,0.45,895,19
51750,0.487,0.87,Lung Cancer,0.45,2838,19
64127,0.41,0.87,Lung Cancer,0.45,780,19
6817,0.531,0.826,Lung Cancer,0.45,524,19
1312,0.381,0.957,Lung Cancer,0.45,59,19
1636,0.306,0.957,Lung Cancer,0.45,41,19
2146,0.361,0.913,Lung Cancer,0.45,410,19
23054,0.589,0.826,Lung Cancer,0.45,1111,19
400931,0.738,0.261,Lung Cancer,0.45,2837,19
4436,0.39,0.957,Lung Cancer,0.45,50,19
60529,0.519,0.826,Lung Cancer,0.45,578,19
747,0.654,0.478,Lung Cancer,0.45,2842,19
10036,0.568,0.783,Colorectal Cancer,0.45,2852,7
22999,0.608,0.739,Bipolar Disorder,0.45,2867,16
1644,0.484,0.957,Bipolar Disorder,0.45,238,16
2904,0.423,0.957,Bipolar Disorder,0.45,69,16
3670,0.514,0.783,Type 1 Diabetes,0.45,783,3
103,0.484,0.87,Colorectal Cancer,0.45,1171,7
1571,0.443,0.957,Colorectal Cancer,0.45,912,7
162514,0.586,0.783,Colorectal Cancer,0.45,2862,7
1654,0.469,0.913,Colorectal Cancer,0.45,1048,7
2263,0.341,0.913,Colorectal Cancer,0.45,94,7
3119,0.421,0.957,Colorectal Cancer,0.45,137,7
56259,0.582,0.87,Colorectal Cancer,0.45,2382,7
57162,0.595,0.609,Colorectal Cancer,0.45,2383,7
57510,0.547,0.826,Colorectal Cancer,0.45,1729,7
65975,0.633,0.565,Colorectal Cancer,0.45,1754,7
6927,0.392,0.913,Colorectal Cancer,0.45,87,7
842,0.456,0.913,Colorectal Cancer,0.45,1095,7
162514,0.586,0.783,Schizophrenias,0.45,2862,14
3800,0.62,0.696,Schizophrenias,0.45,2868,14
4781,0.512,0.826,Schizophrenias,0.45,2869,14
1080,0.381,0.913,Lung Cancer,0.45,7,19
1591,0.459,0.87,Lung Cancer,0.45,544,19
23054,0.589,0.826,Lung Cancer,0.45,1111,19
406927,0.581,0.696,Lung Cancer,0.45,2165,19
51750,0.487,0.87,Lung Cancer,0.45,2838,19
5965,0.562,0.783,Lung Cancer,0.45,1143,19
6474,0.594,0.696,Lung Cancer,0.45,2841,19
207,0.283,0.957,Manic Disorders,0.45,23,22
23345,0.479,0.913,Manic Disorders,0.45,308,22
2558,0.598,0.478,Manic Disorders,0.45,1282,22
2643,0.492,0.913,Manic Disorders,0.45,1688,22
4535,0.476,0.913,Bipolar Disorder,0.45,749,16
2643,0.492,0.913,Bipolar Disorder,0.45,1688,16
23522,0.502,0.826,Bipolar Disorder,0.45,1340,16
10,0.439,0.957,Lung Cancer,0.45,716,19
253260,0.524,0.739,Lung Cancer,0.45,2296,19
3418,0.42,0.87,Lung Cancer,0.45,1807,19
60529,0.519,0.826,Lung Cancer,0.45,578,19
6648,0.353,1.0,Lung Cancer,0.45,250,19
7223,0.622,0.565,Lung Cancer,0.45,2849,19
7850,0.362,0.913,Lung Cancer,0.45,2843,19
11063,0.667,0.435,Lung Cancer,0.45,2865,19
1857,0.522,0.783,Lung Cancer,0.45,2248,19
23054,0.589,0.826,Lung Cancer,0.45,1111,19
253260,0.524,0.739,Lung Cancer,0.45,2296,19
406968,0.57,0.826,Lung Cancer,0.45,2611,19
57113,0.738,0.435,Lung Cancer,0.45,2254,19
6662,0.4,0.913,Lung Cancer,0.45,2848,19
7223,0.622,0.565,Lung Cancer,0.45,2849,19
7850,0.362,0.913,Lung Cancer,0.45,2843,19
9956,0.617,0.565,Lung Cancer,0.45,2846,19
11063,0.667,0.435,Lung Cancer,0.45,2865,19
1108,0.525,0.826,Lung Cancer,0.45,1622,19
164592,0.783,0.174,Lung Cancer,0.45,2836,19
196264,0.722,0.478,Lung Cancer,0.45,2840,19
3418,0.42,0.87,Lung Cancer,0.45,1807,19
4792,0.436,0.913,Lung Cancer,0.45,895,19
64127,0.41,0.87,Lung Cancer,0.45,780,19
6648,0.353,1.0,Lung Cancer,0.45,250,19
6662,0.4,0.913,Lung Cancer,0.45,2848,19
6817,0.531,0.826,Lung Cancer,0.45,524,19
4536,0.541,0.826,Epilepsies,0.45,1533,13
4538,0.504,0.826,Epilepsies,0.45,1320,13
79944,0.629,0.522,Epilepsies,0.45,2870,13
959,0.381,0.957,Amyotrophic Lateral Sclerosis (ALS),0.45,340,8
2006,0.386,0.87,Rheumatoid arthritis,0.45,2853,10
207,0.283,0.957,Bipolar Disorder,0.45,23,16
23774,0.609,0.783,Bipolar Disorder,0.45,311,16
3358,0.506,0.826,Bipolar Disorder,0.45,242,16
4535,0.476,0.913,Bipolar Disorder,0.45,749,16
4684,0.384,0.957,Bipolar Disorder,0.45,462,16
6755,0.525,0.783,Bipolar Disorder,0.45,1341,16
2100,0.373,0.913,Colorectal Cancer,0.45,185,7
29923,0.603,0.565,Colorectal Cancer,0.45,2384,7
3981,0.449,0.87,Colorectal Cancer,0.45,1635,7
407007,0.486,0.87,Colorectal Cancer,0.45,879,7
50943,0.369,0.957,Colorectal Cancer,0.45,160,7
675,0.355,0.957,Colorectal Cancer,0.45,9,7
7046,0.422,0.913,Colorectal Cancer,0.45,452,7
80271,0.783,0.348,Colorectal Cancer,0.45,2373,7
1108,0.525,0.826,Lung Cancer,0.45,1622,19
1543,0.399,0.957,Lung Cancer,0.45,214,19
4792,0.436,0.913,Lung Cancer,0.45,895,19
6817,0.531,0.826,Lung Cancer,0.45,524,19
747,0.654,0.478,Lung Cancer,0.45,2842,19
8930,0.591,0.783,Lung Cancer,0.45,1236,19
1644,0.484,0.957,Manic Disorders,0.45,238,22
2556,0.583,0.739,Manic Disorders,0.45,1277,22
4535,0.476,0.913,Manic Disorders,0.45,749,22
6347,0.308,0.957,Manic Disorders,0.45,358,22
6570,0.635,0.522,Manic Disorders,0.45,490,22
6755,0.525,0.783,Manic Disorders,0.45,1341,22
84152,0.562,0.913,Manic Disorders,0.45,715,22
6927,0.392,0.913,Type 2 Diabetes,0.45,87,0
64805,0.488,0.87,Systemic lupus erythematosus,0.45,389,15
10606,0.654,0.609,Schizophrenias,0.45,2871,14
2064,0.298,0.957,Lung Cancer,0.45,2,19
356,0.368,0.913,Lung Cancer,0.45,921,19
5002,0.618,0.652,Lung Cancer,0.45,1598,19
841,0.409,0.913,Lung Cancer,0.45,427,19
55830,0.647,0.652,Frontotemporal dementia,0.45,1217,11
3559,0.38,0.957,Type 2 Diabetes,0.45,152,0
