geneNcbiID,geneDSI,geneDPI,diseaseName,score,gene_index,disease_index
5777,0.463,0.913,Schizophrenias,0.5,2719,13
5947,0.494,0.87,Schizophrenias,0.5,2720,13
9699,0.67,0.696,Schizophrenias,0.5,2721,13
259217,0.476,0.913,Schizophrenias,0.5,2722,13
22904,0.689,0.609,Schizophrenias,0.5,2723,13
23395,0.574,0.87,Schizophrenias,0.5,2576,13
23590,0.643,0.783,Schizophrenias,0.5,2724,13
2557,0.679,0.391,Schizophrenias,0.5,2725,13
27189,0.581,0.739,Schizophrenias,0.5,2726,13
2873,0.733,0.478,Schizophrenias,0.5,2727,13
29949,0.534,0.87,Schizophrenias,0.5,1822,13
3760,0.612,0.609,Schizophrenias,0.5,2728,13
406901,0.51,0.913,Schizophrenias,0.5,2729,13
100137049,0.793,0.261,Schizophrenias,0.5,2730,13
10151,0.831,0.174,Schizophrenias,0.5,2731,13
1028,0.439,0.87,Schizophrenias,0.5,2732,13
10602,0.643,0.783,Schizophrenias,0.5,2733,13
114781,0.689,0.609,Schizophrenias,0.5,2734,13
134829,0.848,0.13,Schizophrenias,0.5,2735,13
140902,0.848,0.174,Schizophrenias,0.5,2736,13
161436,0.848,0.174,Schizophrenias,0.5,2737,13
169166,0.896,0.217,Schizophrenias,0.5,2738,13
182,0.413,0.913,Schizophrenias,0.5,509,13
5819,0.539,0.826,Parkinson Disease,0.5,415,4
57113,0.738,0.435,Bipolar Disorder,0.5,2136,15
2784,0.519,0.87,Bipolar Disorder,0.5,1061,15
2937,0.594,0.739,Schizophrenias,0.5,2279,13
8886,0.717,0.304,Breast Cancer,0.5,2739,1
5990,0.744,0.348,Breast Cancer,0.5,2740,1
1798,0.538,0.87,Breast Cancer,0.5,2741,1
157680,0.527,0.87,Breast Cancer,0.5,2409,1
57535,0.625,0.435,Breast Cancer,0.5,2742,1
2957,0.733,0.391,Breast Cancer,0.5,2743,1
342510,0.708,0.652,Colorectal Cancer,0.5,2744,7
3980,0.555,0.783,Colorectal Cancer,0.5,2745,7
10499,0.534,0.696,Colorectal Cancer,0.5,1769,7
51150,0.59,0.87,Colorectal Cancer,0.5,1027,7
5644,0.536,0.826,Colorectal Cancer,0.5,2746,7
57573,0.679,0.478,Colorectal Cancer,0.5,2747,7
9437,0.547,0.696,Colorectal Cancer,0.5,2748,7
9924,0.738,0.609,Colorectal Cancer,0.5,2749,7
195828,0.692,0.348,Colorectal Cancer,0.5,2750,7
590,0.416,0.913,Type 1 Diabetes,0.5,39,2
406894,0.831,0.217,Breast Cancer,0.5,2751,1
2771,0.576,0.87,Breast Cancer,0.5,2752,1
6492,0.553,0.696,Breast Cancer,0.5,2753,1
8313,0.489,0.87,Colorectal Cancer,0.5,249,7
2064,0.298,0.957,Colorectal Cancer,0.5,2,7
10628,0.474,0.87,Rheumatoid arthritis,0.5,2754,10
9355,0.547,0.826,Rheumatoid arthritis,0.5,2755,10
375748,0.673,0.565,Amyotrophic Lateral Sclerosis (ALS),0.5,2756,8
3091,0.321,0.957,Bipolar Disorder,0.5,312,15
3684,0.409,0.913,Bipolar Disorder,0.5,400,15
4319,0.494,0.87,Bipolar Disorder,0.5,1644,15
5209,0.536,0.913,Bipolar Disorder,0.5,2757,15
55752,0.758,0.435,Bipolar Disorder,0.5,2715,15
57084,0.67,0.565,Bipolar Disorder,0.5,1575,15
637,0.482,0.913,Bipolar Disorder,0.5,2181,15
64127,0.41,0.87,Bipolar Disorder,0.5,1400,15
6422,0.458,0.957,Bipolar Disorder,0.5,749,15
7173,0.426,0.87,Bipolar Disorder,0.5,255,15
7434,0.586,0.826,Bipolar Disorder,0.5,898,15
9824,0.696,0.609,Breast Cancer,0.5,2758,1
80863,0.783,0.391,Breast Cancer,0.5,2759,1
85377,0.727,0.478,Breast Cancer,0.5,2760,1
55183,0.637,0.609,Breast Cancer,0.5,2761,1
56666,0.717,0.391,Breast Cancer,0.5,2762,1
5924,0.589,0.739,Breast Cancer,0.5,2641,1
23152,0.527,0.783,Breast Cancer,0.5,2763,1
23224,0.528,0.826,Breast Cancer,0.5,2764,1
10043,0.605,0.696,Bipolar Disorder,0.5,2765,15
100616452,0.751,0.261,Bipolar Disorder,0.5,2652,15
10660,0.439,0.913,Bipolar Disorder,0.5,980,15
1269,0.452,0.913,Bipolar Disorder,0.5,1010,15
1395,0.539,0.87,Bipolar Disorder,0.5,2766,15
1465,0.676,0.522,Bipolar Disorder,0.5,2767,15
1745,0.596,0.696,Bipolar Disorder,0.5,2074,15
221833,0.744,0.391,Bipolar Disorder,0.5,2768,15
22809,0.551,0.87,Bipolar Disorder,0.5,2392,15
23166,0.565,0.783,Bipolar Disorder,0.5,2769,15
23348,0.708,0.522,Bipolar Disorder,0.5,2770,15
246269,0.595,0.87,Bipolar Disorder,0.5,2771,15
2694,0.538,0.783,Bipolar Disorder,0.5,2772,15
27201,0.751,0.478,Bipolar Disorder,0.5,2773,15
34,0.581,0.652,Breast Cancer,0.5,2774,1
4619,0.61,0.783,Breast Cancer,0.5,2775,1
51314,0.58,0.87,Breast Cancer,0.5,2776,1
51692,0.633,0.739,Breast Cancer,0.5,2777,1
51804,0.645,0.609,Breast Cancer,0.5,2778,1
5351,0.539,0.783,Breast Cancer,0.5,2779,1
5429,0.615,0.652,Breast Cancer,0.5,2780,1
221914,0.649,0.478,Breast Cancer,0.5,2781,1
8322,0.538,0.826,Bipolar Disorder,0.5,2041,15
886,0.567,0.826,Bipolar Disorder,0.5,1227,15
9639,0.654,0.696,Bipolar Disorder,0.5,2782,15
3304,0.484,0.913,Alzheimer Disease,0.5,731,3
478,0.492,0.87,Bipolar Disorder,0.5,304,15
8621,0.572,0.826,Prostate Cancer,0.5,2783,20
2548,0.475,0.87,Duchenne Muscular Dystrophy,0.5,2784,9
9369,0.6,0.87,Bipolar Disorder,0.5,1261,15
374946,0.744,0.217,Parkinson Disease,0.5,2785,4
105,0.682,0.652,Parkinson Disease,0.5,2786,4
1310,0.816,0.304,Parkinson Disease,0.5,2787,4
6620,0.594,0.739,Schizophrenias,0.5,594,13
672,0.342,0.957,Schizophrenias,0.5,8,13
692200,1.0,0.043,Schizophrenias,0.5,2788,13
81792,0.622,0.652,Schizophrenias,0.5,2789,13
86123,0.896,0.261,Schizophrenias,0.5,2790,13
9168,0.602,0.696,Schizophrenias,0.5,2682,13
9253,0.696,0.565,Schizophrenias,0.5,2791,13
442901,0.59,0.826,Schizophrenias,0.5,2792,13
57492,0.395,0.913,Schizophrenias,0.5,1633,13
6280,0.42,0.913,Schizophrenias,0.5,2793,13
2414,0.692,0.478,Schizophrenias,0.5,2794,13
2676,0.662,0.565,Schizophrenias,0.5,2795,13
27013,0.848,0.217,Schizophrenias,0.5,2796,13
27201,0.751,0.478,Schizophrenias,0.5,2773,13
2887,0.531,0.87,Schizophrenias,0.5,2797,13
3009,0.689,0.522,Schizophrenias,0.5,2798,13
3029,0.637,0.739,Schizophrenias,0.5,2799,13
3796,0.581,0.739,Schizophrenias,0.5,2800,13
10644,0.522,0.826,Schizophrenias,0.5,387,13
10666,0.525,0.826,Colorectal Cancer,0.5,929,7
3269,0.575,0.913,Colorectal Cancer,0.5,1587,7
3355,0.727,0.348,Schizophrenias,0.5,2801,13
1630,0.448,0.913,Colorectal Cancer,0.5,586,7
4893,0.351,0.87,Colorectal Cancer,0.5,85,7
201163,0.492,0.913,Colorectal Cancer,0.5,1592,7
2261,0.35,0.913,Colorectal Cancer,0.5,690,7
27030,0.599,0.609,Colorectal Cancer,0.5,993,7
5290,0.276,0.957,Colorectal Cancer,0.5,18,7
6622,0.318,0.957,Parkinson Disease,0.5,4,4
6790,0.417,0.913,Colorectal Cancer,0.5,213,7
80832,0.804,0.348,Schizophrenias,0.5,2802,13
10395,0.523,0.826,Colorectal Cancer,0.5,1479,7
701,0.472,0.87,Colorectal Cancer,0.5,1250,7
7097,0.363,0.913,Colorectal Cancer,0.5,698,7
100287722,0.733,0.522,Rheumatoid arthritis,0.45,2803,10
9091,0.595,0.609,Epilepsies,0.45,2804,12
4535,0.476,0.87,Alzheimer Disease,0.45,706,3
1591,0.458,0.87,Colorectal Cancer,0.45,525,7
7515,0.419,0.913,Lung Cancer,0.45,333,19
723961,0.664,0.609,Type 2 Diabetes,0.45,1773,0
23338,0.765,0.478,Type 2 Diabetes,0.45,2805,0
6344,0.647,0.435,Type 2 Diabetes,0.45,2806,0
81037,0.568,0.913,Lung Cancer,0.45,2807,19
7515,0.419,0.913,Colorectal Cancer,0.45,333,7
5592,0.503,0.913,Schizophrenias,0.45,2808,13
83986,0.774,0.391,Type 2 Diabetes,0.45,2809,0
26053,0.533,0.957,Type 2 Diabetes,0.45,1254,0
4026,0.541,0.783,Schizophrenias,0.45,2810,13
2876,0.423,0.913,Lung Cancer,0.45,251,19
3516,0.522,0.826,Type 2 Diabetes,0.45,1824,0
7161,0.452,0.87,Colorectal Cancer,0.45,539,7
961,0.463,0.87,Bipolar Disorder,0.45,2811,15
3613,0.67,0.391,Bipolar Disorder,0.45,447,15
25913,0.51,0.826,Lung Cancer,0.45,1467,19
3613,0.67,0.391,Manic Disorders,0.45,447,22
5649,0.452,0.957,Manic Disorders,0.45,197,22
4312,0.368,0.913,Lung Cancer,0.45,484,19
11132,0.582,0.696,Type 2 Diabetes,0.45,207,0
10320,0.479,0.87,Colorectal Cancer,0.45,902,7
2074,0.469,0.913,Colorectal Cancer,0.45,1307,7
407035,0.434,0.913,Colorectal Cancer,0.45,587,7
27185,0.54,0.87,Manic Disorders,0.45,58,22
100507118,0.804,0.391,Breast Cancer,0.45,2812,1
57519,0.722,0.522,Bipolar Disorder,0.45,2813,15
6789,0.556,0.696,Bipolar Disorder,0.45,2814,15
5649,0.452,0.957,Bipolar Disorder,0.45,197,15
26122,0.783,0.435,Type 2 Diabetes,0.45,2815,0
673,0.29,0.957,Type 2 Diabetes,0.45,24,0
84196,0.59,0.87,Type 2 Diabetes,0.45,2816,0
23228,0.654,0.652,Schizophrenias,0.45,2817,13
27185,0.54,0.87,Bipolar Disorder,0.45,58,15
11278,0.592,0.87,Schizophrenias,0.45,2818,13
1827,0.546,0.87,Rheumatoid arthritis,0.45,1122,10
10014,0.533,0.87,Bipolar Disorder,0.45,2819,15
23635,0.633,0.478,Bipolar Disorder,0.45,2820,15
2318,0.512,0.826,Cardiovascular Diseases,0.45,2821,14
4152,0.599,0.696,Lung Cancer,0.45,2822,19
406943,0.534,0.826,Colorectal Cancer,0.45,1191,7
4915,0.445,0.957,Manic Disorders,0.45,367,22
2572,0.498,0.87,Bipolar Disorder,0.45,67,15
3084,0.432,0.913,Bipolar Disorder,0.45,310,15
157,0.591,0.783,Bipolar Disorder,0.45,1062,15
811,0.4,0.913,Lung Cancer,0.45,1392,19
4292,0.383,0.913,Lung Cancer,0.45,35,19
4170,0.409,0.957,Lung Cancer,0.45,821,19
1129,0.595,0.826,Bipolar Disorder,0.45,1064,15
60529,0.519,0.826,Colorectal Cancer,0.45,560,7
1129,0.595,0.826,Manic Disorders,0.45,1064,22
157,0.591,0.783,Manic Disorders,0.45,1062,22
8313,0.489,0.87,Lung Cancer,0.45,249,19
374879,0.555,0.87,Sickle Cell Anemia,0.45,2823,17
7161,0.452,0.87,Lung Cancer,0.45,539,19
1143,0.618,0.565,Lung Cancer,0.45,2508,19
5893,0.591,0.696,Lung Cancer,0.45,2325,19
6196,0.57,0.783,Bipolar Disorder,0.45,2824,15
9640,0.676,0.565,Bipolar Disorder,0.45,2825,15
100506742,0.595,0.87,Type 1 Diabetes,0.45,2826,2
5588,0.481,0.913,Type 1 Diabetes,0.45,1207,2
1910,0.448,0.913,Type 2 Diabetes,0.45,1395,0
22866,0.6,0.609,Type 2 Diabetes,0.45,2827,0
2876,0.423,0.913,Colorectal Cancer,0.45,251,7
3084,0.432,0.913,Manic Disorders,0.45,310,22
4915,0.445,0.957,Bipolar Disorder,0.45,367,15
54877,0.816,0.348,Bipolar Disorder,0.45,2828,15
2870,0.654,0.652,Rheumatoid arthritis,0.45,1273,10
2067,0.421,0.913,Colorectal Cancer,0.45,493,7
29072,0.419,0.913,Colorectal Cancer,0.45,366,7
1956,0.266,0.957,Colorectal Cancer,0.45,26,7
25913,0.51,0.826,Colorectal Cancer,0.45,1467,7
2952,0.389,0.957,Colorectal Cancer,0.45,569,7
6733,0.639,0.739,Bipolar Disorder,0.45,2829,15
120,0.605,0.783,Bipolar Disorder,0.45,2830,15
2572,0.498,0.87,Manic Disorders,0.45,67,22
6285,0.394,0.957,Bipolar Disorder,0.45,236,15
9956,0.617,0.565,Colorectal Cancer,0.45,2831,7
23054,0.59,0.826,Colorectal Cancer,0.45,1083,7
1644,0.484,0.957,Bipolar Disorder,0.45,230,15
207,0.283,0.957,Bipolar Disorder,0.45,23,15
2558,0.598,0.478,Bipolar Disorder,0.45,1265,15
4535,0.476,0.87,Bipolar Disorder,0.45,706,15
2643,0.492,0.913,Bipolar Disorder,0.45,1683,15
11063,0.667,0.435,Lung Cancer,0.45,2832,19
196264,0.733,0.391,Lung Cancer,0.45,2833,19
2146,0.361,0.913,Lung Cancer,0.45,383,19
23054,0.59,0.826,Lung Cancer,0.45,1083,19
2952,0.389,0.957,Lung Cancer,0.45,569,19
406927,0.581,0.696,Lung Cancer,0.45,2155,19
4153,0.385,0.913,Lung Cancer,0.45,575,19
747,0.652,0.478,Lung Cancer,0.45,2834,19
8930,0.591,0.783,Lung Cancer,0.45,1245,19
10,0.439,0.957,Lung Cancer,0.45,683,19
1636,0.306,0.957,Lung Cancer,0.45,40,19
3418,0.42,0.87,Lung Cancer,0.45,1833,19
4353,0.358,0.957,Lung Cancer,0.45,229,19
5965,0.562,0.783,Lung Cancer,0.45,1126,19
6817,0.534,0.826,Lung Cancer,0.45,499,19
1436,0.335,0.957,Lung Cancer,0.45,173,19
406968,0.57,0.826,Lung Cancer,0.45,2485,19
4436,0.39,0.957,Lung Cancer,0.45,48,19
6648,0.353,1.0,Lung Cancer,0.45,242,19
7223,0.622,0.565,Lung Cancer,0.45,2835,19
4536,0.542,0.826,Epilepsies,0.45,1482,12
4552,0.469,0.913,Cardiovascular Diseases,0.45,1152,14
103,0.485,0.87,Colorectal Cancer,0.45,1166,7
1571,0.443,0.957,Colorectal Cancer,0.45,892,7
162514,0.586,0.783,Colorectal Cancer,0.45,2836,7
1654,0.469,0.913,Colorectal Cancer,0.45,1288,7
2263,0.342,0.913,Colorectal Cancer,0.45,82,7
2879,0.462,0.913,Colorectal Cancer,0.45,429,7
4771,0.444,0.957,Colorectal Cancer,0.45,682,7
4916,0.455,0.87,Colorectal Cancer,0.45,1049,7
5293,0.459,0.913,Colorectal Cancer,0.45,1459,7
5295,0.435,0.913,Colorectal Cancer,0.45,554,7
55135,0.563,0.826,Colorectal Cancer,0.45,1547,7
5879,0.412,0.957,Colorectal Cancer,0.45,686,7
675,0.356,0.957,Colorectal Cancer,0.45,9,7
6786,0.465,0.913,Colorectal Cancer,0.45,1484,7
8929,0.527,0.783,Colorectal Cancer,0.45,1998,7
5663,0.439,0.957,PPND,0.45,22,21
3818,0.51,0.826,Systemic lupus erythematosus,0.45,2837,16
23774,0.61,0.783,Manic Disorders,0.45,303,22
2556,0.583,0.739,Manic Disorders,0.45,1264,22
3358,0.506,0.826,Manic Disorders,0.45,234,22
1080,0.381,0.913,Lung Cancer,0.45,7,19
1543,0.4,0.957,Lung Cancer,0.45,205,19
22803,0.689,0.391,Lung Cancer,0.45,2838,19
400931,0.738,0.261,Lung Cancer,0.45,2839,19
6662,0.4,0.913,Lung Cancer,0.45,2840,19
2556,0.583,0.739,Bipolar Disorder,0.45,1264,15
6347,0.308,0.957,Bipolar Disorder,0.45,555,15
84152,0.562,0.913,Bipolar Disorder,0.45,675,15
64127,0.41,0.87,Lung Cancer,0.45,1400,19
6474,0.6,0.696,Lung Cancer,0.45,2841,19
7850,0.362,0.913,Lung Cancer,0.45,2842,19
253260,0.526,0.739,Lung Cancer,0.45,2407,19
4792,0.438,0.913,Lung Cancer,0.45,865,19
8626,0.4,0.87,Lung Cancer,0.45,1163,19
1312,0.381,0.957,Lung Cancer,0.45,56,19
51750,0.488,0.87,Lung Cancer,0.45,2843,19
60529,0.519,0.826,Lung Cancer,0.45,560,19
8635,0.594,0.783,Lung Cancer,0.45,2844,19
1108,0.525,0.826,Lung Cancer,0.45,1620,19
1591,0.458,0.87,Lung Cancer,0.45,525,19
1857,0.522,0.783,Lung Cancer,0.45,2131,19
22999,0.607,0.739,Bipolar Disorder,0.45,2845,15
23774,0.61,0.783,Bipolar Disorder,0.45,303,15
6755,0.525,0.783,Bipolar Disorder,0.45,1325,15
79944,0.631,0.478,Epilepsies,0.45,2846,12
2100,0.373,0.913,Colorectal Cancer,0.45,174,7
2146,0.361,0.913,Colorectal Cancer,0.45,383,7
29923,0.603,0.565,Colorectal Cancer,0.45,2349,7
50943,0.369,0.957,Colorectal Cancer,0.45,149,7
57162,0.595,0.609,Colorectal Cancer,0.45,2358,7
5783,0.527,0.913,Colorectal Cancer,0.45,1405,7
5893,0.591,0.696,Colorectal Cancer,0.45,2325,7
6927,0.392,0.913,Colorectal Cancer,0.45,77,7
6929,0.481,0.913,Colorectal Cancer,0.45,726,7
80271,0.783,0.348,Colorectal Cancer,0.45,2357,7
842,0.457,0.913,Colorectal Cancer,0.45,1068,7
9312,0.758,0.348,Colorectal Cancer,0.45,2847,7
64805,0.488,0.87,Systemic lupus erythematosus,0.45,362,16
207,0.283,0.957,Manic Disorders,0.45,23,22
23345,0.479,0.913,Manic Disorders,0.45,299,22
553,0.643,0.696,Manic Disorders,0.45,1286,22
6755,0.525,0.783,Manic Disorders,0.45,1325,22
10036,0.574,0.783,Systemic lupus erythematosus,0.45,2848,16
57113,0.738,0.435,Lung Cancer,0.45,2136,19
55737,0.599,0.783,Schizophrenias,0.45,117,13
9956,0.617,0.565,Lung Cancer,0.45,2831,19
164592,0.783,0.174,Lung Cancer,0.45,2849,19
23522,0.503,0.826,Bipolar Disorder,0.45,1324,15
4153,0.385,0.913,Bipolar Disorder,0.45,575,15
6570,0.635,0.522,Bipolar Disorder,0.45,463,15
2904,0.423,0.957,Bipolar Disorder,0.45,64,15
3358,0.506,0.826,Bipolar Disorder,0.45,234,15
553,0.643,0.696,Bipolar Disorder,0.45,1286,15
5601,0.514,0.913,Type 2 Diabetes,0.45,1972,0
1729,0.539,0.87,Epilepsies,0.45,2850,12
2155,0.444,0.913,Colorectal Cancer,0.45,931,7
23405,0.396,0.913,Colorectal Cancer,0.45,811,7
65975,0.633,0.565,Colorectal Cancer,0.45,1708,7
7046,0.423,0.913,Colorectal Cancer,0.45,425,7
8405,0.52,0.826,Colorectal Cancer,0.45,1485,7
2904,0.423,0.957,Manic Disorders,0.45,64,22
84152,0.562,0.913,Manic Disorders,0.45,675,22
6633,0.765,0.391,Systemic lupus erythematosus,0.45,2851,16
10606,0.654,0.609,Schizophrenias,0.45,2852,13
6948,0.506,0.87,Parkinson Disease,0.45,1925,4
197131,0.577,0.783,Cardiovascular Diseases,0.45,2853,14
10036,0.574,0.783,Colorectal Cancer,0.45,2848,7
7059,0.685,0.696,Breast Cancer,0.45,2854,1
23345,0.479,0.913,Bipolar Disorder,0.45,299,15
4684,0.384,0.957,Bipolar Disorder,0.45,434,15
5787,0.641,0.609,Colorectal Cancer,0.45,2855,7
4688,0.538,0.783,Alzheimer Disease,0.45,1528,3
7296,0.528,0.87,Amyotrophic Lateral Sclerosis (ALS),0.45,1913,8
959,0.382,0.957,Amyotrophic Lateral Sclerosis (ALS),0.45,324,8
842,0.457,0.913,Type 2 Diabetes,0.45,1068,0
3670,0.515,0.783,Type 1 Diabetes,0.45,735,2
4538,0.504,0.826,Epilepsies,0.45,1304,12
4577,0.617,0.565,Epilepsies,0.45,2856,12
4855,0.5,0.913,Type 1 Diabetes,0.45,282,2
3077,0.42,0.913,Colorectal Cancer,0.45,370,7
3119,0.422,0.957,Colorectal Cancer,0.45,128,7
3569,0.233,0.957,Colorectal Cancer,0.45,59,7
3981,0.449,0.87,Colorectal Cancer,0.45,1621,7
407007,0.485,0.87,Colorectal Cancer,0.45,847,7
56259,0.582,0.87,Colorectal Cancer,0.45,2343,7
57510,0.547,0.826,Colorectal Cancer,0.45,1707,7
1644,0.484,0.957,Manic Disorders,0.45,230,22
4535,0.476,0.87,Manic Disorders,0.45,706,22
4684,0.384,0.957,Manic Disorders,0.45,434,22
6347,0.308,0.957,Manic Disorders,0.45,555,22
4781,0.515,0.826,Schizophrenias,0.45,2857,13
3597,0.584,0.826,Type 2 Diabetes,0.45,2858,0
5901,0.541,0.87,Type 1 Diabetes,0.45,2859,2
10617,0.614,0.783,Epilepsies,0.45,2860,12
4514,0.511,0.826,Epilepsies,0.45,2861,12
9592,0.615,0.739,Colorectal Cancer,0.45,1709,7
1108,0.525,0.826,Colorectal Cancer,0.45,1620,7
25805,0.589,0.739,Colorectal Cancer,0.45,1270,7
2903,0.476,0.957,Colorectal Cancer,0.45,235,7
2006,0.386,0.87,Rheumatoid arthritis,0.45,2862,10
23533,0.629,0.783,Colorectal Cancer,0.45,2863,7
54464,0.733,0.609,Alzheimer Disease,0.45,2864,3
23522,0.503,0.826,Manic Disorders,0.45,1324,22
2558,0.598,0.478,Manic Disorders,0.45,1265,22
2643,0.492,0.913,Manic Disorders,0.45,1683,22
4153,0.385,0.913,Manic Disorders,0.45,575,22
6570,0.635,0.522,Manic Disorders,0.45,463,22
2006,0.386,0.87,Systemic lupus erythematosus,0.45,2862,16
6136,0.744,0.478,Systemic lupus erythematosus,0.45,2865,16
6927,0.392,0.913,Type 2 Diabetes,0.45,77,0
8563,0.664,0.565,Breast Cancer,0.45,2866,1
3800,0.62,0.696,Schizophrenias,0.45,2867,13
162514,0.586,0.783,Schizophrenias,0.45,2836,13
1822,0.538,0.913,Schizophrenias,0.45,2868,13
6091,0.48,0.913,Hypothyroidism,0.45,1512,18
3659,0.44,0.957,Lung Cancer,0.45,2869,19
5071,0.405,0.913,Lung Cancer,0.45,19,19
673,0.29,0.957,Lung Cancer,0.45,24,19
5290,0.276,0.957,Lung Cancer,0.45,18,19
6927,0.392,0.913,Type 1 Diabetes,0.45,77,2
1234,0.403,0.913,Type 1 Diabetes,0.45,515,2
1493,0.354,0.957,Type 1 Diabetes,0.45,80,2
3559,0.38,0.957,Type 1 Diabetes,0.45,142,2
1234,0.403,0.913,Type 2 Diabetes,0.45,515,0
1493,0.354,0.957,Type 2 Diabetes,0.45,80,0
5782,0.551,0.87,Colorectal Cancer,0.45,1427,7
581,0.364,0.913,Colorectal Cancer,0.45,329,7
672,0.342,0.957,Colorectal Cancer,0.45,8,7
9829,0.602,0.739,Parkinson Disease,0.45,433,4
3559,0.38,0.957,Type 2 Diabetes,0.45,142,0
841,0.41,0.913,Lung Cancer,0.45,402,19
1326,0.504,0.913,Lung Cancer,0.45,2870,19
5002,0.618,0.652,Lung Cancer,0.45,1565,19
5519,0.622,0.739,Lung Cancer,0.45,1982,19
387082,0.645,0.652,Type 1 Diabetes,0.45,837,2
348,0.326,0.957,Alzheimer Disease,0.45,6,3
5621,0.403,0.957,Huntington Disease,0.45,375,6
54832,0.615,0.609,Parkinson Disease,0.45,649,4
9987,0.662,0.739,Duchenne Muscular Dystrophy,0.45,2871,9
1956,0.266,0.957,Lung Cancer,0.45,26,19
356,0.368,0.913,Lung Cancer,0.45,889,19
387082,0.645,0.652,Type 2 Diabetes,0.45,837,0
4163,0.577,0.696,Colorectal Cancer,0.45,1018,7
6714,0.381,0.957,Colorectal Cancer,0.45,180,7
55830,0.647,0.652,Frontotemporal dementia,0.45,1219,11
2064,0.298,0.957,Lung Cancer,0.45,2,19
25788,0.652,0.565,Colorectal Cancer,0.45,1695,7
5157,0.692,0.435,Colorectal Cancer,0.45,2348,7
51761,0.639,0.652,Epilepsies,0.45,2872,12
5320,0.473,0.87,Colorectal Cancer,0.45,1086,7
57338,0.542,0.739,Huntington Disease,0.45,669,6
111082987,0.804,0.304,Cystic Fibrosis,0.4,2873,5
111674472,0.831,0.217,Cystic Fibrosis,0.4,2874,5
111674475,0.682,0.609,Cystic Fibrosis,0.4,2875,5
113664106,0.816,0.304,Cystic Fibrosis,0.4,2876,5
111674477,0.869,0.217,Cystic Fibrosis,0.4,2877,5
160140,0.595,0.652,Breast Cancer,0.4,2878,1
111674463,0.935,0.174,Cystic Fibrosis,0.4,2879,5
113633877,0.869,0.217,Cystic Fibrosis,0.4,2880,5
108783645,0.804,0.348,Cystic Fibrosis,0.4,2881,5
5340,0.377,0.913,Cystic Fibrosis,0.4,2025,5
126862571,0.722,0.261,Breast Cancer,0.4,2882,1
54982,0.584,0.565,Cystic Fibrosis,0.4,2883,5
111674467,1.0,0.13,Cystic Fibrosis,0.4,2884,5
115399,0.558,0.87,Breast Cancer,0.4,2885,1
10992,0.573,0.783,Breast Cancer,0.4,2886,1
5318,0.56,0.739,Duchenne Muscular Dystrophy,0.4,2887,9
106627981,0.722,0.391,Parkinson Disease,0.4,2888,4
8924,0.536,0.739,Breast Cancer,0.4,2889,1
388650,0.738,0.435,Sickle Cell Anemia,0.4,2890,17
126862549,0.848,0.304,Type 2 Diabetes,0.4,2891,0
109461479,1.0,0.13,Huntington Disease,0.4,2892,6
100507500,0.664,0.304,Lung Cancer,0.4,2893,19
129929027,1.0,0.13,Huntington Disease,0.4,2894,6
6559,0.483,0.87,Breast Cancer,0.4,2895,1
118568803,1.0,0.087,Alzheimer Disease,0.4,2896,3
126653330,1.0,0.087,Alzheimer Disease,0.4,2897,3
108783645,0.804,0.348,Alzheimer Disease,0.4,2881,3
100529207,0.758,0.304,Breast Cancer,0.4,2898,1
4093,0.625,0.565,Lung Cancer,0.4,2899,19
775,0.413,0.957,Manic Disorders,0.4,199,22
115399,0.558,0.87,Colorectal Cancer,0.4,2885,7
775,0.413,0.957,Bipolar Disorder,0.4,199,15
654433,0.717,0.435,Hypothyroidism,0.4,2900,18
100529239,0.869,0.217,Sickle Cell Anemia,0.4,2901,17
106736614,0.783,0.261,Breast Cancer,0.4,2902,1
107303338,0.804,0.348,Breast Cancer,0.4,2903,1
129390903,0.831,0.304,Breast Cancer,0.4,2904,1
64897,0.758,0.348,Type 2 Diabetes,0.4,2905,0
129933707,0.831,0.261,Breast Cancer,0.4,2906,1
130009266,0.869,0.13,Breast Cancer,0.4,2907,1
126807011,0.935,0.087,Type 2 Diabetes,0.4,2908,0
130004144,0.935,0.087,Sickle Cell Anemia,0.4,2909,17
6640,0.633,0.565,Duchenne Muscular Dystrophy,0.4,2298,9
130062899,0.774,0.348,Breast Cancer,0.4,2910,1
105371050,0.935,0.087,Amyotrophic Lateral Sclerosis (ALS),0.4,2911,8
4897,0.538,0.87,Colorectal Cancer,0.4,2410,7
627,0.324,0.957,Manic Disorders,0.4,52,22
57691,1.0,0.043,Schizophrenias,0.4,2912,13
101927267,0.869,0.174,Amyotrophic Lateral Sclerosis (ALS),0.4,2913,8
11218,0.664,0.522,Amyotrophic Lateral Sclerosis (ALS),0.4,2914,8
1143,0.618,0.565,Amyotrophic Lateral Sclerosis (ALS),0.4,2508,8
126860782,0.896,0.13,Amyotrophic Lateral Sclerosis (ALS),0.4,2915,8
7980,0.522,0.739,Rheumatoid arthritis,0.4,1159,10
5518,0.53,0.696,Colorectal Cancer,0.4,2400,7
5443,0.324,0.957,Manic Disorders,0.4,557,22
116435281,0.793,0.304,Amyotrophic Lateral Sclerosis (ALS),0.4,2916,8
130056709,0.848,0.174,Amyotrophic Lateral Sclerosis (ALS),0.4,2917,8
128462409,0.935,0.174,Rheumatoid arthritis,0.4,2918,10
9754,0.744,0.478,Colorectal Cancer,0.4,2919,7
135228,0.551,0.87,Colorectal Cancer,0.4,2434,7
